기준_년분기_코드,행정동_코드,행정동_코드_명,총_유동인구_수,남성_유동인구_수,여성_유동인구_수,연령대_10_유동인구_수,연령대_20_유동인구_수,연령대_30_유동인구_수,연령대_40_유동인구_수,연령대_50_유동인구_수,연령대_60_이상_유동인구_수,월요일_유동인구_수,화요일_유동인구_수,수요일_유동인구_수,목요일_유동인구_수,금요일_유동인구_수,토요일_유동인구_수,일요일_유동인구_수
20251,11110540,삼청동,948998,461442,487557,99445,148872,162171,181928,158546,198037,134762,139587,136136,143340,140613,135618,118944
20251,11110550,부암동,902967,402058,500907,166855,111736,104736,140747,151042,227849,129146,130034,131779,128772,127789,126616,128831
20251,11110560,평창동,901766,390681,511085,167163,84147,93179,135744,159414,262119,127649,127903,127470,127574,126037,132051,133082
20251,11110570,무악동,1725058,762504,962554,342678,190763,202831,268043,266221,454521,241495,241941,245089,242625,241853,257450,254606
20251,11110580,교남동,4219937,1924740,2295197,837142,516754,563775,728716,659252,914299,601929,605043,603824,604195,602073,598259,604614
20251,11110600,가회동,1222404,613546,608857,155642,184188,220859,238135,197675,225904,178397,186555,180018,190672,186772,158138,141851
20251,11110615,종로1?2?3?4가동,13650465,7356899,6293565,660498,2644586,2790446,2646153,2248638,2660143,2021276,2107248,2066101,2174963,2207770,1801328,1271777
20251,11110630,종로5?6가동,4952892,2508153,2444739,327657,775310,782753,821737,926192,1319243,740828,759251,745342,766849,772182,630691,537749
20251,11110640,이화동,4574168,2054650,2519518,454737,1068915,892290,753301,671773,733152,634678,669746,680768,689193,690148,627246,582389
20251,11110650,혜화동,8475034,3713787,4761246,1286112,2904964,1060267,1010714,973590,1239386,1167718,1187653,1200954,1208931,1221885,1256696,1231196
20251,11110670,창신1동,2729728,1343828,1385899,146587,416805,405995,459834,509513,790994,402716,402123,396107,399008,396713,369514,363548
20251,11110680,창신2동,4956177,2417476,2538701,360942,749772,594407,599216,1052414,1599425,702502,704447,709019,700925,699047,712193,728044
20251,11110690,창신3동,947256,444104,503152,126862,120416,137886,147292,158509,256292,133476,132948,137138,132875,131953,137081,141784
20251,11110700,숭인1동,2278647,1099782,1178865,231656,335580,354435,349672,389055,618250,322493,320708,321125,319857,318667,335609,340187
20251,11110710,숭인2동,5496846,2742274,2754572,419623,1049801,893334,808594,938465,1387028,768696,765590,768835,772180,782433,810116,828995
20251,11140520,소공동,2518864,1266324,1252540,149519,419075,644633,596123,408244,301271,395174,419274,402590,430658,429899,253174,188096
20251,11140540,회현동,4372857,2085601,2287255,166074,552317,991291,1005759,789674,867742,691036,720490,689520,732024,737442,470666,331678
20251,11140550,명동,5596335,2737699,2858637,357456,1117213,1321656,1281470,836477,682061,857273,897965,874912,915194,928263,629779,492949
20251,11140570,필동,2431879,1267888,1163992,170956,538521,464794,434900,403677,419032,365698,387006,381271,399773,398107,269280,230746
20251,11140580,장충동,2014597,997144,1017453,153438,567653,374321,309468,281333,328385,294028,302750,302500,309714,301263,254018,250325
20251,11140590,광희동,6312868,3157949,3154919,371990,1367306,1376366,1149082,958950,1089174,950551,976652,961387,997401,1000498,752119,674262
20251,11140605,을지로동,4679139,2636515,2042624,158997,754644,938688,954281,892572,979957,725529,756685,739842,782243,814174,496443,364223
20251,11140615,신당동,5270807,2533232,2737575,268354,886833,1077272,928976,915305,1194066,782261,790663,780161,793471,784039,674232,665980
20251,11140625,다산동,4170031,1954963,2215068,448814,644763,770281,715902,644389,945880,603457,610861,608232,613754,619001,563988,550738
20251,11140635,약수동,1911171,868710,1042461,222951,233948,335950,303989,302924,511409,268300,268486,269095,268278,271161,279809,286041
20251,11140645,청구동,3094257,1403342,1690914,455246,366071,565223,465226,480268,762224,441111,439885,442413,442911,438993,440716,448226
20251,11140650,신당5동,3291975,1527830,1764144,323474,507954,589759,503296,544283,823208,458652,458350,456800,459040,471945,494752,492436
20251,11140665,동화동,3540342,1652872,1887470,415917,440523,561026,539787,631239,951850,503295,507114,507477,508348,510239,506982,496888
20251,11140670,황학동,5930183,2790262,3139922,600404,958309,1266607,981554,805500,1317809,836298,829537,828408,837820,849612,877215,871294
20251,11140680,중림동,1994734,959121,1035613,169193,259215,406136,398082,332679,429426,292690,298179,294778,298556,303323,256729,250477
20251,11170510,후암동,3950206,1900965,2049241,578530,504656,756639,650832,562732,896817,561683,558439,560697,555518,555948,569745,588174
20244,11170510,후암동,3920900,1883032,2037866,556535,488073,770027,646739,576069,883459,553961,552260,559470,555607,550572,564761,584268
20243,11170510,후암동,3897620,1871132,2026488,552965,495471,760692,632898,572163,883431,554485,552810,553622,553333,547780,556394,579197
20242,11170510,후암동,3909989,1885361,2024627,556288,496183,750831,641917,579377,885394,558369,552659,556571,551723,548389,559652,582626
20241,11170510,후암동,4105166,1950866,2154300,542770,526866,753916,693906,627047,960662,580721,589837,579272,584830,579683,584658,606165
20234,11170510,후암동,4134549,1976962,2157588,551582,523545,767460,710961,629004,951999,595882,592140,588084,587316,584276,585424,601427
20233,11170510,후암동,4057383,1936691,2120692,530352,522809,756648,691335,609278,946962,582724,580971,579168,577962,569785,569312,597461
20232,11170510,후암동,4084302,1947430,2136871,546677,523609,765136,685613,613470,949798,587099,584107,584321,581208,575999,574736,596831
20231,11170510,후암동,4409716,2088516,2321201,598940,590283,817955,732036,643367,1027135,630469,628428,630857,626639,625197,623418,644709
20251,11170520,용산2가동,4654921,2167230,2487692,607460,790281,919447,787249,544277,1006206,651147,642358,650209,645217,655814,698672,711503
20244,11170520,용산2가동,4759841,2189140,2570700,675813,793806,939074,794018,559182,997946,661951,660645,676479,668724,669466,704582,717994
20243,11170520,용산2가동,4629645,2140999,2488645,651572,740838,923446,773792,555812,984186,645895,642413,651455,655027,656001,681437,697418
20242,11170520,용산2가동,4767052,2198687,2568365,668266,796838,961649,786764,568025,985510,672101,665820,673319,672861,667958,700723,714269
20241,11170520,용산2가동,4410371,2061680,2348690,535019,719970,888867,748087,537301,981127,608158,617396,608889,619681,621942,657842,676463
20234,11170520,용산2가동,4539410,2106180,2433229,591833,730399,919181,747915,541073,1009010,645859,629685,630626,629086,637985,671630,694540
20233,11170520,용산2가동,4698577,2168577,2530000,616889,741900,954494,759603,555291,1070402,666049,657527,661632,659323,663896,679552,710597
20251,11200520,왕십리2동,4360022,1944176,2415846,572320,683186,842644,688172,632400,941300,612219,604241,607797,608215,611788,652055,663706
20251,11200535,왕십리도선동,5508931,2562077,2946853,716427,980947,1021382,905063,816653,1068460,779271,778675,778853,781305,795062,805416,790349
20251,11200540,마장동,4981711,2423426,2558285,598598,823965,792469,750631,831223,1184824,706151,711210,713706,717181,716239,712027,705199
20251,11200550,사근동,4007275,1936185,2071089,600967,1645719,508741,369560,376095,506191,567478,575509,574644,581504,590507,570319,547313
20251,11200560,행당1동,5881662,2770575,3111087,889908,1158500,972143,973230,859135,1028744,834093,840140,838455,847300,858797,848388,814488
20251,11200570,행당2동,4673750,2077520,2596230,857918,532009,748950,840015,678620,1016238,663337,654941,660028,653909,656991,680950,703596
20251,11200580,응봉동,2725450,1211937,1513514,508721,259331,422044,501586,439710,594059,384859,383455,388166,384737,376198,397930,410103
20251,11200590,금호1가동,3355320,1472873,1882448,616806,294568,574449,669134,478793,721572,470156,464206,467767,467308,465812,504203,515868
20251,11200615,금호2?3가동,5938234,2710758,3227477,967068,599636,971109,1046378,935869,1418174,841115,828400,835201,828028,824783,886604,894103
20251,11200620,금호4가동,2812858,1294300,1518559,407646,282057,513431,494519,436070,679136,398633,394424,398846,395529,397400,414960,413066
20251,11200645,옥수동,2889064,1297766,1591298,498264,273334,510512,537409,403744,665798,405917,406567,409791,409444,413068,428764,415510
20251,11200650,성수1가1동,3228521,1567042,1661479,323062,585637,756946,520801,462676,579398,466749,472422,471610,480536,482096,433163,421945
20251,11200660,성수1가2동,5572767,2743971,2828795,529838,1141848,1358138,1021252,729274,792415,826172,856651,838552,861794,872656,684292,632650
20251,11200670,성수2가1동,5012000,2519602,2492399,517487,769411,978922,797452,862498,1086229,718867,720419,720979,728521,729757,703169,690290
20251,11200690,성수2가3동,5517020,2704289,2812731,496675,1272351,1249825,959233,752321,786614,829363,849421,836137,866510,864389,658211,612989
20251,11200720,송정동,3154163,1595595,1558569,300340,686745,600159,502757,429047,635114,451863,450870,452320,451840,451437,439942,455891
20251,11200790,용답동,3245657,1584049,1661608,275500,637092,583460,485935,552447,711223,458349,459977,461824,459712,460016,467315,478464
20251,11215710,화양동,8973121,4188289,4784833,841166,3850507,1558034,966018,786803,970592,1247859,1238694,1252777,1255885,1292917,1366144,1318846
20251,11215730,군자동,6541558,3169230,3372328,800021,1897883,1176041,933128,748044,986444,935613,944327,949029,952904,935534,906937,917215
20251,11215740,중곡1동,3751030,1815766,1935263,418126,695692,780083,583493,526265,747370,532464,527590,527232,520137,530085,553514,560008
20251,11215750,중곡2동,4543938,2110410,2433527,678813,697980,801163,702788,695722,967472,646168,639979,641556,643284,638851,657903,676198
20251,11215760,중곡3동,4981793,2288712,2693082,623153,663892,892206,723991,817432,1261118,699250,694068,703968,692236,693616,732143,766512
20251,11215770,중곡4동,6520341,3016913,3503429,877996,856121,1000185,970108,1053628,1762300,922252,911989,916662,905420,904071,959301,1000646
20251,11215780,능동,2121772,966478,1155296,290566,403331,443517,323513,272447,388399,302833,300206,302526,301309,304541,306123,304237
20251,11215810,광장동,6245796,2854808,3390988,1801776,638594,667582,1178536,936647,1022660,896814,891553,895518,896329,903429,885085,877072
20251,11215820,자양1동,7947689,3742338,4205351,975651,1465782,1406146,1250057,1189575,1660477,1134389,1126872,1127740,1129080,1131215,1144553,1153841
20251,11215830,자양2동,5185483,2457957,2727523,906545,630665,859604,886394,759978,1142296,733839,728307,736242,732760,725496,760096,768743
20251,11215840,자양3동,6697342,3076785,3620557,1275455,930049,996217,1132792,957636,1405194,951486,937700,943814,941792,950475,980370,991705
20251,11215847,자양4동,8623849,4060174,4563675,897223,1721775,1551461,1283483,1345376,1824531,1212147,1201064,1210923,1212417,1237362,1283014,1266923
20251,11215850,구의1동,6921656,3273925,3647730,855078,1334078,1349935,1082684,998776,1301104,981832,980751,984755,988493,980177,998117,1007530
20251,11215860,구의2동,5001578,2245254,2756323,877127,619387,736115,841751,770027,1157171,705039,702088,705862,697868,697927,736478,756317
20251,11215870,구의3동,6334331,2904491,3429841,1295799,802440,925989,1075549,1002927,1231627,903395,892438,894967,901471,911210,929900,900951
20251,11230536,용신동,14257199,6969751,7287450,1334801,2566794,2492357,2291281,2207013,3364955,2046035,2039987,2043624,2061028,2073028,2007827,1985672
20251,11230545,제기동,12098814,5862264,6236549,1198493,2723064,1530555,1525410,1785101,3336190,1743392,1745698,1729704,1740705,1741638,1730051,1667626
20251,11230560,전농1동,11785738,5641345,6144392,1788649,2280608,1673692,1833906,1659623,2549259,1669849,1678226,1685502,1680985,1674830,1693851,1702496
20251,11230570,전농2동,2421804,1104798,1317005,464273,279176,309450,390361,367310,611234,342384,342329,342703,342003,340034,350083,362267
20251,11230600,답십리1동,6852442,3151430,3701012,1131419,872637,1138458,1216445,1005838,1487643,977629,970879,974924,971401,976343,987901,993367
20251,11230610,답십리2동,5747053,2707193,3039860,799219,632760,929623,984206,921393,1479852,811320,805252,808357,800898,802204,849973,869049
20251,11230650,장안1동,9016517,4402511,4614005,1094996,1211272,1630568,1703079,1385370,1991232,1288343,1283222,1294991,1294589,1297926,1275701,1281746
20251,11230660,장안2동,7591454,3620986,3970469,1505710,896822,1136174,1360659,1130185,1561904,1075403,1070598,1074650,1072098,1072830,1105008,1120868
20251,11230705,청량리동,6156023,2881162,3274860,573548,907177,796767,845031,985678,2047822,863886,862636,866727,868705,868554,906388,919128
20251,11230710,회기동,4394643,1955698,2438945,606108,1709186,520133,458106,415930,685179,624053,633321,638414,641574,644122,609844,603314
20251,11230720,휘경1동,5481169,2491969,2989199,607433,1709653,766128,656808,704038,1037109,775271,767916,772798,776104,778482,806130,804467
20251,11230730,휘경2동,4298752,2042339,2256412,564304,1290009,543843,526033,534117,840449,612335,608627,609547,608746,601840,616519,641138
20251,11230740,이문1동,8871536,4104676,4766858,1187985,3086212,1092149,1020796,1054453,1429941,1260967,1275046,1268434,1270789,1273353,1255264,1267684
20251,11230750,이문2동,3613334,1705942,1907391,544253,581378,416312,582788,572683,915922,512475,509966,509950,508434,504920,525826,541766
20251,11260520,면목2동,5438065,2600188,2837879,775991,669007,806871,829316,953185,1403693,769776,762965,769182,762255,758757,797885,817247
20251,11260540,면목4동,4713986,2257725,2456261,655033,544272,697431,805786,761217,1250248,666842,664708,669883,664416,658690,684947,704498
20251,11260550,면목5동,2480651,1178898,1301753,356684,264943,395491,395819,420216,647500,349464,347055,347728,344850,341270,368114,382169
20251,11260565,면목본동,9872097,4586334,5285764,1057200,1422726,1653336,1448311,1752187,2538338,1402396,1386861,1391141,1381636,1376100,1446759,1487205
20251,11260570,면목7동,6235232,2962123,3273109,766099,748965,958060,948342,1029625,1784142,881924,869797,877667,870103,864091,925222,946432
20251,11260575,면목3?8동,6222944,2960467,3262477,710838,941111,968825,951353,1018061,1632755,886069,885631,883610,878780,880694,895502,912660
20251,11260580,상봉1동,4288335,2015185,2273150,689557,511291,700079,644787,651354,1091265,608585,606595,606831,602728,601235,620055,642304
20251,11260590,상봉2동,7465868,3463681,4002187,645722,1476366,1567307,1069075,1125601,1581798,1048207,1031603,1037289,1035306,1058133,1147855,1107476
